<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240105 163000 161.6100000 161.6200000 161.4000000 161.5500000 222910
240105 170000 161.5500000 162.2000000 161.4500000 162.0000000 696200
240105 173000 162.0000000 162.3000000 161.9200000 162.2300000 827170
240105 180000 162.2400000 162.2500000 161.9000000 162.1000000 452520
240105 183000 162.1000000 162.1100000 161.9800000 162.1000000 153520
240105 190000 161.8000000 162.1100000 161.8000000 161.9800000 217590
240105 193000 161.9800000 162.0500000 161.9500000 162.0000000 198020
240105 200000 162.0100000 162.1000000 162.0000000 162.0100000 120220
240105 203000 162.0100000 162.1200000 161.8900000 162.1000000 169110
240105 210000 162.0500000 162.0900000 161.9500000 161.9900000 58700
240105 213000 161.9900000 161.9900000 161.9000000 161.9000000 90690
240105 220000 161.9200000 161.9400000 161.7300000 161.8700000 252450
240105 223000 161.8800000 161.8800000 161.7200000 161.7600000 81570
240105 230000 161.7700000 161.9700000 161.7700000 161.9400000 117680
240105 233000 161.9300000 161.9900000 161.7400000 161.9400000 246230
240108 100000 162.4300000 163.2000000 162.1500000 163.0000000 1998790
240108 103000 163.0100000 163.2000000 162.8600000 163.1900000 889740
240108 110000 163.2000000 163.2000000 162.9000000 162.9100000 772570
240108 113000 162.9000000 163.1000000 162.8300000 162.9800000 399050
240108 120000 162.9800000 162.9800000 162.6000000 162.7500000 602870
240108 123000 162.7500000 162.9100000 162.6300000 162.8000000 351280
240108 130000 162.8000000 162.8500000 162.7200000 162.7500000 225860
240108 133000 162.7500000 162.8400000 162.6800000 162.8400000 269940
240108 140000 162.8400000 163.0700000 162.7000000 163.0600000 442300
240108 143000 163.0600000 163.1900000 162.9900000 163.0300000 438040
240108 150000 163.0300000 163.1400000 162.9900000 163.0300000 315030
240108 153000 163.0200000 163.0500000 162.9300000 163.0000000 151460
240108 160000 162.9900000 163.0100000 162.0000000 162.6400000 1716290
240108 163000 162.6400000 162.8300000 162.5300000 162.5800000 300910
240108 170000 162.5800000 162.5800000 162.3100000 162.4700000 237410
240108 173000 162.4800000 162.9400000 162.3200000 162.9300000 329660
240108 180000 162.9300000 162.9400000 162.6200000 162.9100000 337710
240108 183000 162.9000000 163.0000000 162.6600000 163.0000000 372420
240108 190000 163.0000000 163.0000000 162.6800000 162.8000000 109600
240108 193000 162.8000000 162.9000000 162.7300000 162.8000000 124160
240108 200000 162.8200000 162.9700000 162.8000000 162.9700000 112960
240108 203000 162.9700000 162.9700000 162.6800000 162.6900000 113050
240108 210000 162.6900000 162.8100000 162.6700000 162.7900000 45980
240108 213000 162.7900000 162.8500000 162.7200000 162.7800000 53920
240108 220000 162.7800000 162.8600000 162.7500000 162.8500000 69820
240108 223000 162.8500000 162.9500000 162.8000000 162.9300000 72140
240108 230000 162.9500000 163.0000000 162.8900000 162.9700000 147540
240108 233000 162.9800000 163.0600000 162.8700000 163.0500000 120140
240109 100000 163.0100000 163.0600000 162.3000000 162.5100000 1051430
240109 103000 162.5100000 162.5100000 162.0700000 162.3400000 903830
240109 110000 162.3400000 162.6300000 162.2500000 162.6000000 539190
240109 113000 162.6100000 162.8500000 162.5800000 162.6200000 241370
240109 120000 162.6300000 162.7800000 162.3400000 162.3400000 167090
240109 123000 162.3500000 162.4900000 162.1500000 162.3100000 695540
240109 130000 162.3000000 162.4000000 162.2600000 162.3400000 202300
240109 133000 162.3400000 162.5100000 162.2500000 162.4400000 405170
240109 140000 162.4400000 162.5500000 162.2600000 162.3000000 305730
240109 143000 162.2800000 162.3600000 162.2300000 162.3600000 156060
240109 150000 162.3500000 162.3600000 161.9300000 161.9600000 999690
240109 153000 161.9700000 162.2000000 161.7700000 162.1200000 458430
240109 160000 162.1300000 162.1600000 162.0000000 162.0400000 246830
240109 163000 162.0400000 162.1500000 161.9600000 162.1300000 312800
240109 170000 162.1200000 162.2700000 162.0200000 162.0700000 280970
240109 173000 162.0700000 162.2500000 162.0000000 162.1400000 273740
240109 180000 162.1400000 162.3300000 161.9400000 162.0300000 640370
240109 183000 162.0000000 162.2500000 161.9800000 162.2500000 318680
240109 190000 162.2400000 162.2500000 162.0100000 162.1600000 177880
240109 193000 162.1600000 162.3900000 162.1600000 162.2900000 124890
240109 200000 162.2800000 162.4800000 162.2700000 162.3900000 223390
240109 203000 162.3900000 162.3900000 162.2300000 162.2400000 54760
240109 210000 162.2500000 162.2500000 162.2000000 162.2400000 139860
240109 213000 162.2400000 162.3000000 162.2000000 162.2800000 153250
240109 220000 162.2800000 162.3800000 162.2100000 162.3200000 114820
240109 223000 162.3300000 162.3300000 162.2500000 162.2800000 54920
240109 230000 162.3200000 162.3600000 162.2900000 162.3300000 67130
240109 233000 162.3300000 162.4100000 162.2300000 162.4100000 282570
240110 100000 162.4100000 162.7200000 162.0000000 162.5900000 1251960
240110 103000 162.5900000 163.7000000 162.5900000 163.3600000 2364120
240110 110000 163.3600000 163.4000000 162.8400000 163.0400000 959960
240110 113000 163.0500000 163.1100000 162.9100000 162.9100000 332680
240110 120000 162.9200000 163.0800000 162.9200000 162.9400000 506270
240110 123000 162.9300000 162.9500000 162.7000000 162.9000000 288220
240110 130000 162.9100000 163.1000000 162.8400000 163.0400000 366260
240110 133000 163.0300000 163.0500000 162.9000000 162.9500000 422290
240110 140000 162.9500000 163.0300000 162.8500000 162.9600000 244680
240110 143000 162.9500000 162.9900000 162.7600000 162.8900000 355510
240110 150000 162.8900000 163.1200000 162.8200000 163.1000000 312440
240110 153000 163.0900000 163.1500000 163.0500000 163.1200000 218330
240110 160000 163.1300000 163.1300000 162.9600000 162.9600000 205390
240110 163000 162.9600000 163.0000000 162.8200000 162.8400000 248960
240110 170000 162.8400000 162.9500000 162.8000000 162.8800000 171340
240110 173000 162.8800000 163.0000000 162.7000000 162.8500000 481970
240110 180000 162.8600000 162.8800000 162.7000000 162.7000000 157380
240110 183000 162.7200000 163.0500000 162.7000000 163.0500000 587820
240110 190000 162.8200000 163.1300000 162.8200000 162.9100000 239870
240110 193000 162.9500000 163.0100000 162.9000000 162.9400000 119200
240110 200000 162.9300000 162.9700000 162.8500000 162.9000000 70370
240110 203000 162.9000000 162.9000000 162.7700000 162.8000000 146560
240110 210000 162.7800000 162.8700000 162.7300000 162.7300000 97170
240110 213000 162.7300000 162.9400000 162.7300000 162.9100000 105900
240110 220000 162.8900000 163.0000000 162.8900000 162.9100000 137930
