<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240110 133000 599.9500000 600.2500000 599.6000000 600.2500000 105363
240110 140000 600.2500000 600.3000000 599.9500000 600.1000000 74638
240110 143000 600.0500000 600.2000000 599.4500000 600.2000000 137215
240110 150000 600.1500000 600.8000000 600.1000000 600.7500000 120282
240110 153000 600.7500000 601.5000000 600.5000000 601.3500000 137581
240110 160000 601.3000000 601.8000000 601.1000000 601.3000000 148801
240110 163000 601.2500000 601.4000000 600.1000000 600.9500000 159092
240110 170000 600.7000000 601.2500000 600.4000000 601.2500000 123071
240110 173000 601.1000000 601.9500000 600.5500000 601.9000000 224834
240110 180000 601.9000000 601.9500000 601.2500000 601.8500000 203374
240110 183000 601.8000000 601.9500000 601.7000000 601.9500000 276098
240110 190000 601.5000000 601.5000000 600.5000000 600.9500000 176071
240110 193000 600.9500000 601.4000000 600.9500000 601.2500000 68086
240110 200000 601.2000000 601.4000000 600.8000000 600.8500000 127740
240110 203000 600.9000000 601.1000000 600.8000000 600.9000000 51815
240110 210000 600.8500000 600.9500000 600.2000000 600.3000000 143042
240110 213000 600.3000000 601.2000000 600.1500000 601.1500000 164313
240110 220000 601.1500000 601.4000000 601.0000000 601.3500000 138834
240110 223000 601.3500000 601.4000000 600.6000000 600.7000000 165003
240110 230000 600.7500000 601.1500000 600.6500000 600.8000000 245771
240110 233000 600.8500000 601.0000000 600.5000000 601.0000000 486369
240111 100000 574.0500000 574.8500000 571.0000000 571.5500000 3104855
240111 103000 571.5000000 573.9000000 571.4500000 573.6500000 885410
240111 110000 573.6500000 575.7000000 573.6000000 575.0500000 638318
240111 113000 575.0000000 577.4500000 574.7500000 576.7000000 562814
240111 120000 576.7000000 579.0000000 576.4000000 578.9500000 339104
240111 123000 578.9500000 582.0000000 578.8000000 581.9000000 451141
240111 130000 581.8500000 582.1500000 577.0000000 579.0500000 470373
240111 133000 579.1000000 580.0000000 577.7000000 579.8500000 170041
240111 140000 579.8000000 581.5000000 578.4000000 581.2500000 199170
240111 143000 581.2500000 581.4500000 580.1500000 580.9000000 146138
