<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240115 230000 1494.0000000 1494.2000000 1490.6000000 1491.4000000 4078
240115 233000 1491.4000000 1492.2000000 1490.0000000 1492.2000000 9076
240116 100000 1497.0000000 1497.0000000 1475.2000000 1485.0000000 88023
240116 103000 1484.4000000 1484.4000000 1479.4000000 1483.6000000 57499
240116 110000 1483.4000000 1484.0000000 1480.2000000 1483.0000000 19856
240116 113000 1483.0000000 1486.6000000 1481.8000000 1484.8000000 18571
240116 120000 1484.8000000 1487.8000000 1483.2000000 1487.6000000 12238
240116 123000 1487.6000000 1488.4000000 1486.0000000 1488.4000000 12110
240116 130000 1488.4000000 1492.0000000 1487.8000000 1492.0000000 28945
240116 133000 1491.6000000 1494.0000000 1490.4000000 1493.6000000 15002
240116 140000 1493.6000000 1494.0000000 1491.8000000 1493.4000000 8405
240116 143000 1493.8000000 1494.0000000 1491.6000000 1491.6000000 13586
240116 150000 1492.0000000 1494.0000000 1487.0000000 1488.2000000 29637
240116 153000 1488.2000000 1489.6000000 1486.0000000 1486.4000000 23944
240116 160000 1486.4000000 1486.6000000 1478.4000000 1479.8000000 63042
240116 163000 1480.0000000 1483.4000000 1478.6000000 1479.6000000 98307
240116 170000 1479.2000000 1480.0000000 1472.6000000 1475.0000000 81858
240116 173000 1475.0000000 1475.0000000 1467.0000000 1472.0000000 85799
240116 180000 1472.0000000 1476.8000000 1471.0000000 1473.6000000 47355
240116 183000 1473.0000000 1484.0000000 1473.0000000 1484.0000000 88381
240116 190000 1482.0000000 1484.0000000 1481.4000000 1482.2000000 17006
240116 193000 1482.2000000 1486.6000000 1481.6000000 1486.0000000 9404
240116 200000 1486.2000000 1486.2000000 1483.2000000 1484.8000000 12232
240116 203000 1484.8000000 1485.0000000 1483.2000000 1483.6000000 4211
240116 210000 1483.6000000 1483.8000000 1482.2000000 1483.6000000 3980
240116 213000 1483.6000000 1483.6000000 1472.0000000 1476.2000000 50828
240116 220000 1475.8000000 1477.2000000 1475.2000000 1477.0000000 5522
240116 223000 1476.8000000 1477.6000000 1476.0000000 1477.2000000 2354
240116 230000 1477.2000000 1477.4000000 1474.0000000 1475.6000000 4834
240116 233000 1475.6000000 1476.0000000 1474.0000000 1474.8000000 2813
240117 100000 1474.8000000 1483.4000000 1474.6000000 1481.0000000 61597
240117 103000 1481.0000000 1482.2000000 1478.2000000 1479.4000000 17389
240117 110000 1479.4000000 1481.0000000 1479.2000000 1480.2000000 12691
240117 113000 1480.2000000 1484.8000000 1480.0000000 1484.6000000 33475
240117 120000 1484.4000000 1484.6000000 1480.0000000 1480.4000000 16251
240117 123000 1480.6000000 1481.0000000 1475.0000000 1475.6000000 29355
240117 130000 1475.6000000 1479.6000000 1475.0000000 1475.2000000 21506
240117 133000 1475.4000000 1475.8000000 1471.0000000 1471.0000000 51507
240117 140000 1471.0000000 1472.0000000 1470.0000000 1470.4000000 50157
240117 143000 1470.2000000 1480.0000000 1469.2000000 1471.8000000 107471
240117 150000 1471.2000000 1473.8000000 1471.0000000 1472.6000000 48955
240117 153000 1473.2000000 1474.0000000 1463.0000000 1466.8000000 86141
240117 160000 1466.6000000 1470.8000000 1463.2000000 1463.8000000 59125
240117 163000 1463.8000000 1465.8000000 1460.0000000 1460.4000000 69585
